maxPutTime,maxPutListTime + ,maxGetTime,maxGetListTime,maxDeleteTime,maxDeleteListTime,putRollingAverage,putListRollingAverage,getRollingAverage,getListRollingAverage,deleteRollingAverage,deleteListRollingAverage,putRollingMax,putListRollingMax,getRollingMax,getListRollingMax,deleteRollingMax,deleteListRollingMax,putPrimaryTotalCount,putPrimaryRollingCount,putFailoverTotalCount,putFailoverRollingCount,putListPrimaryTotalCount,putListPrimaryRollingCount,putListFailoverTotalCount,putListFailoverRollingCount,getPrimaryCount,getPrimaryRollingCount,getFailoverCount,getFailoverRollingCount,getListPrimaryCount,getListPrimaryRollingCount,getListFailoverCount,getListFailoverRollingCount,deletePrimaryCount,deletePrimaryRollingCount,deleteFailoverCount,deleteFailoverRollingCount,deleteListPrimaryCount,deleteListPrimaryRollingCount,deleteListFailoverCount,deleteListFailoverRollingCount,
556,0,41,0,198,0,5,0,2,0,4,0,26,0,4,0,24,0,2863,99,2237,1,0,0,0,0,2715,100,2385,0,0,0,0,0,2856,99,2244,1,0,0,0,0
556,0,41,0,198,0,5,0,1,0,4,0,26,0,3,0,25,0,2959,96,2241,4,0,0,0,0,2814,99,2386,1,0,0,0,0,2952,96,2248,4,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,7,0,3,0,5,0,3059,100,2241,0,0,0,0,0,2914,100,2386,0,0,0,0,0,3052,100,2248,0,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,26,0,3,0,24,0,3157,98,2243,2,0,0,0,0,3014,100,2386,0,0,0,0,0,3151,99,2249,1,0,0,0,0
556,0,41,0,198,0,4,0,1,0,4,0,8,0,4,0,25,0,3257,100,2243,0,0,0,0,0,3114,100,2386,0,0,0,0,0,3248,97,2252,3,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,26,0,22,0,25,0,3355,98,2245,2,0,0,0,0,3213,99,2387,1,0,0,0,0,3345,97,2255,3,0,0,0,0
556,0,41,0,198,0,5,0,1,0,4,0,35,0,3,0,26,0,3455,100,2245,0,0,0,0,0,3313,100,2387,0,0,0,0,0,3442,97,2258,3,0,0,0,0
556,0,41,0,198,0,6,0,2,0,5,0,26,0,22,0,41,0,3550,95,2250,5,0,0,0,0,3412,99,2388,1,0,0,0,0,3538,96,2262,4,0,0,0,0
556,0,41,0,198,0,6,0,2,0,5,0,41,0,22,0,25,0,3646,96,2254,4,0,0,0,0,3511,99,2389,1,0,0,0,0,3631,93,2269,7,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,25,0,22,0,24,0,3743,97,2257,3,0,0,0,0,3610,99,2390,1,0,0,0,0,3727,96,2273,4,0,0,0,0
